[Pid: 1304][Handle: 0x2f8]	winlogon.exe	opened	C:\Windows\System32\dwm.exe [Pid: 1696]
[Pid: 14440][Handle: 0x4b4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 14440]
[Pid: 14440][Handle: 0x4b8]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 14440]
[Pid: 14440][Handle: 0x740]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x794]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x7e4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x844]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x848]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x850]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x854]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x858]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0x908]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x910]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x924]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x92c]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x934]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x938]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x93c]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0x9f4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0xa08]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0xa10]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16000]
[Pid: 14440][Handle: 0xa68]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 15944]
[Pid: 14440][Handle: 0xaa4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xae0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xb04]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xb58]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xba4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xba8]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbac]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbb0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbb4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbb8]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbc4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbc8]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbcc]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbe0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xbe4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0xc68]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xc74]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xc80]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xcb0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xcb4]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xcb8]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xcbc]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xd9c]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 14440][Handle: 0xdb0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 16500][Handle: 0xde4]	Docker Desktop.exe	opened	C:\Program Files\Docker\Docker\resources\wsl\lifecycle-controller-api.exe [Pid: 14916]
[Pid: 16508][Handle: 0x1150]	kpm.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 19408]
[Pid: 16508][Handle: 0x1160]	kpm.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\transport_proxy.exe [Pid: 16420]
[Pid: 16508][Handle: 0x149c]	kpm.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 21520]
[Pid: 16508][Handle: 0x1d8c]	kpm.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 1748]
[Pid: 16928][Handle: 0x3d0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 16928][Handle: 0xab0]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 14440]
[Pid: 16996][Handle: 0x350]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 7712][Handle: 0x110]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\com.docker.backend.exe [Pid: 14572]
[Pid: 16800][Handle: 0x11c]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\wsl\lifecycle-controller-api.exe [Pid: 14916]
[Pid: 18652][Handle: 0x84]	cmd.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 19408]
[Pid: 18904][Handle: 0x110]	conhost.exe	opened	C:\Windows\System32\cmd.exe [Pid: 18652]
[Pid: 18904][Handle: 0x25c]	conhost.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 19408]
[Pid: 18984][Handle: 0xf4]	vpnkit.exe	opened	C:\Program Files\Docker\Docker\resources\vpnkit.exe [Pid: 18984]
[Pid: 19012][Handle: 0x90]	Docker.Watchguard.exe	opened	C:\Program Files\Docker\Docker\resources\vpnkit.exe [Pid: 18984]
[Pid: 19656][Handle: 0x10c]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\vpnkit.exe [Pid: 18984]
[Pid: 19080][Handle: 0xf8]	conhost.exe	opened	C:\Program Files\Docker\Docker\Docker.Watchguard.exe [Pid: 19012]
[Pid: 21380][Handle: 0x98]	Docker.Watchguard.exe	opened	C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe [Pid: 21364]
[Pid: 21392][Handle: 0x114]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe [Pid: 21364]
[Pid: 21400][Handle: 0x108]	conhost.exe	opened	C:\Program Files\Docker\Docker\Docker.Watchguard.exe [Pid: 21380]
[Pid: 15928][Handle: 0xbc8]	ksde.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Secure Connection 4.0\ksdeui.exe [Pid: 18136]
[Pid: 18136][Handle: 0x80c]	ksdeui.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 18136][Handle: 0x810]	ksdeui.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 18136][Handle: 0x8ac]	ksdeui.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 18136][Handle: 0x8c0]	ksdeui.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 18136][Handle: 0x8c4]	ksdeui.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 3404][Handle: 0xaf8]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PerfWatson2.exe [Pid: 10608]
[Pid: 3404][Handle: 0x1870]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe [Pid: 9376]
[Pid: 3404][Handle: 0x1878]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe [Pid: 9376]
[Pid: 3404][Handle: 0x1ef0]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\FSharp\fsiAnyCpu.exe [Pid: 7208]
[Pid: 3404][Handle: 0x2730]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe [Pid: 21760]
[Pid: 3404][Handle: 0x30b4]	devenv.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 1816]
[Pid: 3404][Handle: 0x30ec]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\FSharp\fsiAnyCpu.exe [Pid: 7208]
[Pid: 3404][Handle: 0x31f8]	devenv.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 1816]
[Pid: 3404][Handle: 0x3208]	devenv.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 9840]
[Pid: 3404][Handle: 0x3210]	devenv.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 9840]
[Pid: 3404][Handle: 0x3698]	devenv.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe [Pid: 21760]
[Pid: 10608][Handle: 0x79c]	PerfWatson2.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 10608][Handle: 0x7c0]	PerfWatson2.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 10608][Handle: 0x7cc]	PerfWatson2.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 10608][Handle: 0xa2c]	PerfWatson2.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 10608][Handle: 0xa88]	PerfWatson2.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 9376][Handle: 0x7d0]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe [Pid: 2692]
[Pid: 9376][Handle: 0x7ec]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe [Pid: 2692]
[Pid: 9376][Handle: 0x7f0]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe [Pid: 2692]
[Pid: 9376][Handle: 0x820]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe [Pid: 2800]
[Pid: 9376][Handle: 0x824]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe [Pid: 2800]
[Pid: 9376][Handle: 0x828]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe [Pid: 2800]
[Pid: 9376][Handle: 0x850]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 19492]
[Pid: 9376][Handle: 0x854]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe [Pid: 20308]
[Pid: 9376][Handle: 0x858]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe [Pid: 20308]
[Pid: 9376][Handle: 0x85c]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe [Pid: 20308]
[Pid: 9376][Handle: 0x860]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 19492]
[Pid: 9376][Handle: 0x864]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 19492]
[Pid: 9376][Handle: 0x880]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe [Pid: 10892]
[Pid: 9376][Handle: 0x89c]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe [Pid: 10892]
[Pid: 9376][Handle: 0x8a4]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe [Pid: 10892]
[Pid: 9376][Handle: 0x9dc]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 18268]
[Pid: 9376][Handle: 0xa88]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 18268]
[Pid: 9376][Handle: 0xa90]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 18268]
[Pid: 9376][Handle: 0xb18]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe [Pid: 10904]
[Pid: 9376][Handle: 0xb24]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe [Pid: 10904]
[Pid: 9376][Handle: 0xb28]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe [Pid: 10904]
[Pid: 9376][Handle: 0xc88]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe [Pid: 8000]
[Pid: 9376][Handle: 0xc90]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe [Pid: 8000]
[Pid: 9376][Handle: 0xca0]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe [Pid: 8000]
[Pid: 9376][Handle: 0xf18]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.RoslynCodeAnalysisService32.exe [Pid: 18744]
[Pid: 9376][Handle: 0xf1c]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.RoslynCodeAnalysisService32.exe [Pid: 18744]
[Pid: 9376][Handle: 0xf20]	Microsoft.ServiceHub.Controller.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.RoslynCodeAnalysisService32.exe [Pid: 18744]
[Pid: 15648][Handle: 0xf8]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe [Pid: 9376]
[Pid: 6744][Handle: 0x108]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe [Pid: 2692]
[Pid: 4256][Handle: 0xf8]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe [Pid: 2800]
[Pid: 19116][Handle: 0x118]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 19492]
[Pid: 20236][Handle: 0x114]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe [Pid: 20308]
[Pid: 21188][Handle: 0x114]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe [Pid: 10892]
[Pid: 8264][Handle: 0x118]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 18268]
[Pid: 18328][Handle: 0x120]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe [Pid: 10904]
[Pid: 16088][Handle: 0x6f4]	sublime_text.exe	opened	C:\Program Files\Sublime Text 3\plugin_host.exe [Pid: 10192]
[Pid: 10192][Handle: 0x2f8]	plugin_host.exe	opened	C:\Program Files\Sublime Text 3\sublime_text.exe [Pid: 16088]
[Pid: 20700][Handle: 0x11c]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe [Pid: 8000]
[Pid: 13776][Handle: 0x110]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 1816]
[Pid: 3924][Handle: 0x110]	conhost.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 9840]
[Pid: 3524][Handle: 0x120]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.RoslynCodeAnalysisService32.exe [Pid: 18744]
[Pid: 10948][Handle: 0x80]	conhost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\FSharp\fsiAnyCpu.exe [Pid: 7208]
[Pid: 11952][Handle: 0x1c8]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11412]
[Pid: 11952][Handle: 0x278]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 15996]
[Pid: 11952][Handle: 0x290]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16176]
[Pid: 11952][Handle: 0x29c]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 11952][Handle: 0x2a0]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16596]
[Pid: 11952][Handle: 0x328]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 14220]
[Pid: 11952][Handle: 0x334]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16596]
[Pid: 11952][Handle: 0x33c]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 9268]
[Pid: 11952][Handle: 0x4cc]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 11952][Handle: 0x5b8]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 14220]
[Pid: 11952][Handle: 0x5cc]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16176]
[Pid: 11952][Handle: 0x5d8]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 14220]
[Pid: 11952][Handle: 0x63c]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
[Pid: 11952][Handle: 0x690]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
[Pid: 11952][Handle: 0x6fc]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16596]
[Pid: 11952][Handle: 0x708]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 19380]
[Pid: 11952][Handle: 0x754]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
[Pid: 11952][Handle: 0x7ac]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
[Pid: 11952][Handle: 0x7b0]	chrome.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
